Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.0625,1.048828125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.07249454999994487,,,,,-0.0625,1.041015625,0.0078125,,,0,0,0,0,0,,0,,,0.060546875,,
0,,,,,-0.0625,1.03515625,0.013671875,-0.0003177440678149001,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.0932145499996841,,,,,-0.0625,1.033203125,0.017578125,,0.07358361060056766,0,0,0,0,0,,0,,,0.060546875,,
0.11620954999979585,,,,,-0.0625,1.046875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.14334454999957233,,,,,-0.0625,1.048828125,0.005859375,,,0,0,0,0,0,,0,,,0.060546875,,
0.16643455000035465,,,,,-0.0625,1.048828125,0.00390625,-0.0003450955586152012,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.19101455000042916,,,,,-0.0625,1.048828125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.2142945499997586,,,,,-0.0625,1.048828125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.23990954999998212,,,,,-0.0625,1.046875,0.001953125,,0.06752307548750312,0,0,0,0,0,,0,,,0.060546875,,
0.2669945499999449,,,,,-0.0625,1.046875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.2941745499996468,,,,,-0.0625,1.046875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.31576455000042913,,,,,-0.0625,1.048828125,0.001953125,-0.0004481952933556044,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.34095954999979583,,,,,-0.0625,1.048828125,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.3628595500001684,,,,,-0.0625,1.048828125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.38726455000042914,,,,,-0.0625,1.03515625,0.013671875,,,0,0,0,0,0,,0,,,0.060546875,,
0.4118395499996841,,,,,-0.0625,1.048828125,0.00390625,,0.0647445624633828,0,0,0,0,0,,0,,,0.060546875,,
