Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.0625,1.048828125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.021120000000111758,,,,,-0.0625,1.048828125,0.00390625,,0.07272815384903471,0,0,0,0,0,,0,,,0.05859375,,
0.05339499999955297,,,,,-0.0625,1.05078125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.07756499999947845,,,,,-0.0625,1.046875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.1063999999994412,,,,,-0.0625,1.046875,0.001953125,0.0003080924560599195,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.12922499999962747,,,,,-0.0625,1.046875,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.1523899999996647,,,,,-0.0625,1.048828125,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.17832000000029802,,,,,-0.0625,1.048828125,0.00390625,,0.07368929703141366,0,0,0,0,0,,0,,,0.05859375,,
0.20268500000052153,,,,,-0.0625,1.046875,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.22820500000007451,,,,,-0.0625,1.046875,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.25050499999988823,,,,,-0.0625,1.03515625,0.013671875,0.0003173808295702187,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.27574500000011176,,,,,-0.0625,1.048828125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.3009300000006333,,,,,-0.0625,1.048828125,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.322535000000149,,,,,-0.0625,1.046875,0.001953125,,0.07403048892248407,0,0,0,0,0,,0,,,0.05859375,,
0.35031499999947846,,,,,-0.0625,1.048828125,0.005859375,,,0,0,0,0,0,,0,,,0.05859375,,
0.371390000000596,,,,,-0.0625,1.046875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
