Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,1500,,,-0.0625,1.001953125,-0.009765625,,,0,0,1044,0,0,,0,,,0.09765625,,
0.025254999999888242,,1500,,,-0.048828125,1,0.01171875,,,0,0,1055,0,0,,0,,,0.09765625,,
0.05625999999977648,,1500,,,-0.07421875,1.013671875,-0.005859375,,0.1778779599392201,0,0,1066,0,0,,0,,,0.095703125,,
0.10316500000003725,,1500,,,-0.078125,1.009765625,0.013671875,0.02120958072539178,,0,0,1084,0,0,2.4082831499927657,0,0.07386089959552905,0,0.095703125,,
0.08047999999951572,,1500,,,-0.0703125,1.013671875,0,,,0,0,1073,0,0,,0,,,0.095703125,,
0.1277050000000745,,1500,,,-0.0859375,1.01953125,0.01171875,,,0,0,1087,0,0,,0,,,0.095703125,,
0.15147499999962746,,1500,,,-0.048828125,0.998046875,0.013671875,,,0,0,1095,0,0,,0,,,0.095703125,,
0.17434000000031666,,1500,,,-0.09375,1.017578125,-0.005859375,,,0,0,1099,0,0,,0,,,0.095703125,,
0.2000150000001304,,1500,,,-0.01171875,0.966796875,0.0078125,,0.23400468802862628,0,0,1105,0,0,,0,,,0.095703125,,
0.22541000000014902,,1500,,,-0.099609375,1.005859375,0.00390625,,,0,0,1109,0,0,,0,,,0.095703125,,
0.2522349999998696,,1500,,,-0.0625,0.990234375,0,,,0,0,1113,0,0,,0,,,0.095703125,,
0.275589999999851,,1500,,,-0.0625,0.98046875,0,0.014869192450205638,,0,0,1119,0,0,1.7425931875687062,0,0.13428532241372604,0,0.095703125,,
0.30013999999966473,,1500,,,-0.078125,0.982421875,0.0078125,,,0,0,1122,0,0,,0,,,0.095703125,,
0.32150499999988824,,1500,,,-0.048828125,0.990234375,0,,,0,0,1127,0,0,,0,,,0.09375,,
0.3501200000001118,,1500,,,-0.048828125,1.001953125,0,,0.268789004722395,0,0,1129,0,0,,0,,,0.09375,,
