Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.09375,1.03125,0.013671875,0.02784552098865183,,0,0,0,0,0,0.0007969330654153118,0,0,0,0.111328125,,
0.025609999999403953,,,,,-0.048828125,1.005859375,-0.005859375,,,0,0,475,0,0,,0,,,0.111328125,,
0.051625,,,,,-0.099609375,1.00390625,0.0078125,,,0,0,557,0,0,,0,,,0.11328125,,
0.07484000000357628,,,,,-0.0625,0.982421875,0.01953125,,1.8094520247025392,0,0,589,0,0,,0,,,0.11328125,,
0.09945499999821186,,,,,-0.0859375,0.9921875,0.001953125,,,0,0,674,0,0,,0,,,0.11328125,,
0.1233349999934435,,,,,-0.0625,1,0.0078125,,,0,0,688,0,0,,0,,,0.11328125,,
0.14683500000834465,,,,,-0.07421875,0.98046875,0.001953125,0.029400479485879687,,0,0,733,0,0,2.2578609888716725,0,0.801400986872439,0,0.111328125,,
0.17176999999582768,,,,,-0.07421875,1.033203125,0.01171875,,,0,0,775,0,0,,0,,,0.111328125,,
0.19479000000655652,,,,,-0.048828125,0.98828125,0,,,0,0,787,0,0,,0,,,0.111328125,,
0.22031000000238418,,,,,-0.09375,1.0078125,-0.001953125,,1.8633095221083074,0,0,833,0,0,,0,,,0.111328125,,
0.24284000000357628,,,,,-0.0859375,1.01171875,0.001953125,,,0,0,841,0,0,,0,,,0.11328125,,
0.2663250000029802,,,,,-0.0625,1.001953125,-0.001953125,,,0,0,863,0,0,,0,,,0.111328125,,
0.2925450000017881,,,,,-0.046875,0.9921875,0.0078125,0.02416596000010388,,0,0,872,0,0,2.2068653909658282,0,0.8443240488233111,0,0.111328125,,
