Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.0625,1.04296875,0.013671875,,,0,0,0,0,0,,0,,,0.05859375,,
0.028280000001192095,,,,,-0.0625,1.037109375,0.021484375,,,0,0,0,0,0,,0,,,0.060546875,,
0.04993500000052154,,,,,-0.0625,1.0546875,0.00390625,-0.0003038088101155976,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.07557500000111758,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.10064499999955297,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.12516500000096858,,,,,-0.0625,1.0546875,0.001953125,,0.19830749090121771,0,0,0,0,0,,0,,,0.060546875,,
0.146964999999851,,,,,-0.0625,1.052734375,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.1689500000011176,,,,,-0.0625,1.056640625,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.20032499999925493,,,,,-0.0625,1.0546875,0.00390625,-0.00033589065667515575,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.22675,,,,,-0.0625,1.056640625,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.24815000000037252,,,,,-0.0625,1.04296875,0.015625,,,0,0,0,0,0,,0,,,0.060546875,,
0.269105000000447,,,,,-0.0625,1.056640625,0.001953125,,0.19452619030004523,0,0,0,0,0,,0,,,0.060546875,,
0.2971500000003725,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.31784500000067056,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.347125,,,,,-0.0625,1.056640625,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.3721850000005215,,,,,-0.0625,1.0546875,0.001953125,-0.0004665249038710875,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.39716500000096855,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.4180300000011921,,,,,-0.0625,1.0546875,0.001953125,,0.19231464974140727,0,0,0,0,0,,0,,,0.05859375,,
0.44713000000081954,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.4682700000014156,,,,,-0.0625,1.04296875,0.015625,,,0,0,0,0,0,,0,,,0.060546875,,
0.5097000000011176,,,,,-0.0625,1.04296875,0.013671875,,,0,0,0,0,0,,0,,,0.060546875,,
0.5330100000016391,,,,,-0.0625,1.0546875,0.001953125,-0.0004795908551570558,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.5555350000020116,,,,,-0.0625,1.056640625,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.5772400000002235,,,,,-0.0625,1.0546875,0.00390625,,0.1913601737149266,0,0,0,0,0,,0,,,0.060546875,,
0.598480000000447,,,,,-0.0625,1.041015625,0.017578125,,,0,0,0,0,0,,0,,,0.060546875,,
0.6194950000010431,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.6490800000019371,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.6714050000011921,,,,,-0.0625,1.0546875,0.00390625,-0.00046933744565658884,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.699015000000596,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.7255400000009685,,,,,-0.0625,1.0546875,0.001953125,,0.19163281459917206,0,0,0,0,0,,0,,,0.060546875,,
0.7500900000017137,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.774984999999404,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.7977000000011176,,,,,-0.0625,1.0546875,0.001953125,-0.00042600397824732765,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.8358600000012666,,,,,-0.0625,1.056640625,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.860105000000447,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.88275,,,,,-0.0625,1.0546875,0,,0.19246230223441774,0,0,0,0,0,,0,,,0.05859375,,
0.9039900000002236,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.9275200000014157,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.9501650000009686,,,,,-0.0625,1.0546875,0.001953125,-0.0003982439482959437,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.972155000001192,,,,,-0.0625,1.0390625,0.017578125,,,0,0,0,0,0,,0,,,0.05859375,,
0.9970449999999255,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
1.0217750000003725,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
1.0474599999990315,,,,,-0.0625,1.056640625,0.001953125,,0.19417851509508335,0,0,0,0,0,,0,,,0.05859375,,
1.0691349999997766,,,,,-0.0625,1.04296875,0.013671875,,,0,0,0,0,0,,0,,,0.05859375,,
1.0972599999997765,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
1.1202949999999254,,,,,-0.048828125,1.04296875,0.001953125,-0.00038501744540293825,,0,0,0,0,0,0,0,0,0,0.05859375,,
1.1470600000005216,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
1.1710949999988078,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
1.1967799999993294,,,,,-0.0625,1.0546875,0.00390625,,0.19587205353008696,0,0,0,0,0,,0,,,0.05859375,,
1.2179550000000745,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
1.2471899999994784,,,,,-0.0625,1.056640625,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
1.2691500000003726,,,,,-0.0625,1.0546875,0.00390625,-0.0003050821811185427,,0,0,0,0,0,0,0,0,0,0.05859375,,
1.297164999999106,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
1.322210000000894,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
1.3477450000010431,,,,,-0.0625,1.056640625,0.00390625,,0.19550932672691881,0,0,0,0,0,,0,,,0.05859375,,
1.3689550000000745,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
1.396894999999553,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
1.426605000000447,,,,,-0.0625,1.044921875,0.013671875,-0.0003347608388680199,,0,0,0,0,0,0,0,0,0,0.05859375,,
1.4497900000009685,,,,,-0.0625,1.044921875,0.01171875,,,0,0,0,0,0,,0,,,0.05859375,,
1.474515000000596,,,,,-0.0625,1.0546875,0,,0.19480214608110566,0,0,0,0,0,,0,,,0.05859375,,
1.500855000000447,,,,,-0.0625,1.04296875,0.013671875,,,0,0,0,0,0,,0,,,0.05859375,,
1.5259250000007452,,,,,-0.0625,1.044921875,0.01171875,,,0,0,0,0,0,,0,,,0.060546875,,
1.5499000000003724,,,,,-0.0625,1.056640625,0.001953125,-0.0002874553996660055,,0,0,0,0,0,0,0,0,0,0.060546875,,
1.572695000000298,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
1.597429999999702,,,,,-0.0625,1.04296875,0.015625,,,0,0,0,0,0,,0,,,0.060546875,,
1.6184950000010432,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
1.649105000000447,,,,,-0.0625,1.0546875,0.00390625,,0.19439352583056324,0,0,0,0,0,,0,,,0.060546875,,
1.683039999999106,,,,,-0.0625,1.0546875,0,,,0,0,0,0,0,,0,,,0.060546875,,
1.7037099999990315,,,,,-0.0625,1.044921875,0.01171875,-0.00035495282746736005,,0,0,0,0,0,0,0,0,0,0.060546875,,
1.725405000001192,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
1.7587799999993294,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
1.7796850000005215,,,,,-0.0625,1.0546875,0.001953125,,0.19632976157947668,0,0,0,0,0,,0,,,0.060546875,,
1.8028800000008196,,,,,-0.0625,1.0546875,0.005859375,,,0,0,0,0,0,,0,,,0.060546875,,
1.825109999999404,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
1.8475600000005215,,,,,-0.0625,1.056640625,0.001953125,-0.0005356150097509418,,0,0,0,0,0,0,0,0,0,0.060546875,,
1.8773600000012667,,,,,-0.0625,1.0390625,0.01953125,,,0,0,0,0,0,,0,,,0.060546875,,
1.9001650000009687,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
1.9227600000016392,,,,,-0.0625,1.041015625,0.015625,,,0,0,0,0,0,,0,,,0.060546875,,
1.9472900000009685,,,,,-0.0625,1.0546875,0.001953125,,0.19855085592179206,0,0,0,0,0,,0,,,0.060546875,,
1.971515000000596,,,,,-0.0625,1.04296875,0.013671875,,,0,0,0,0,0,,0,,,0.060546875,,
1.9978300000000746,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
2.0314749999996273,,,,,-0.0625,1.04296875,0.015625,-0.0005254741591899417,,0,0,0,0,0,0,0,0,0,0.060546875,,
2.0543950000014157,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
2.076070000000298,,,,,-0.0625,1.0546875,0.001953125,,0.19928041318640852,0,0,0,0,0,,0,,,0.060546875,,
2.097800000000745,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
2.122010000001639,,,,,-0.0625,1.0546875,0.005859375,,,0,0,0,0,0,,0,,,0.060546875,,
2.1469350000005214,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
2.169200000001118,,,,,-0.0625,1.0546875,0.00390625,-0.0005000589852497564,,0,0,0,0,0,0,0,0,0,0.060546875,,
2.196895000001416,,,,,-0.0625,1.04296875,0.015625,,,0,0,0,0,0,,0,,,0.060546875,,
2.2192000000011176,,,,,-0.0625,1.0546875,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
2.256105000000447,,,,,-0.0625,1.056640625,0.00390625,,0.19880681373717565,0,0,0,0,0,,0,,,0.060546875,,
2.282300000000745,,,,,-0.0625,1.0546875,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
2.3043800000008194,,,,,-0.0625,1.0546875,0.00390625,-0.00046838056235029845,,0,0,0,0,0,0,0,0,0,0.060546875,,
2.3275200000014156,,,,,-0.0625,1.0546875,0.005859375,,,0,0,0,0,0,,0,,,0.060546875,,
2.349105000000447,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
2.3702200000006703,,,,,-0.0625,1.056640625,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
