Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.02507999999821186,,,,,-0.0625,1.021484375,0.001953125,-0.00002562363719507824,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.047349999997764826,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.10081499999761581,,,,,-0.0625,1.01953125,0.00390625,,0.006645454422489974,0,0,0,0,0,,0,,,0.060546875,,
0.07546000000089408,,,,,-0.0625,1.0078125,0.015625,,,0,0,0,0,0,,0,,,0.060546875,,
0.1250299999974668,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.149625,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.1743449999988079,,,,,-0.0625,1.021484375,0.00390625,-0.00006275173484770653,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.1974049999974668,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.21948499999940396,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.24579499999806284,,,,,-0.0625,1.0078125,0.013671875,,,0,0,0,0,0,,0,,,0.060546875,,
0.2709350000023842,,,,,-0.0625,1.01953125,0.001953125,,0.008216482239170632,0,0,0,0,0,,0,,,0.060546875,,
0.2997749999985099,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.325144999999553,,,,,-0.0625,1.021484375,0.00390625,0.000006269731949411603,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.3488999999985099,,,,,-0.0625,1.021484375,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.3749399999976158,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.3964549999982119,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.421355000000447,,,,,-0.0625,1.021484375,0.00390625,,0.009901293307768828,0,0,0,0,0,,0,,,0.05859375,,
0.4553299999982119,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.4791899999976158,,,,,-0.0625,1.01953125,0.001953125,0.000025285364562034277,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.5013449999988079,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.5253349999971688,,,,,-0.0625,1.021484375,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.5541199999973178,,,,,-0.0625,1.0078125,0.017578125,,0.010559761487240995,0,0,0,0,0,,0,,,0.05859375,,
0.5796200000010431,,,,,-0.0625,1.009765625,0.009765625,,,0,0,0,0,0,,0,,,0.060546875,,
0.6021999999992549,,,,,-0.0625,1.0078125,0.015625,,,0,0,0,0,0,,0,,,0.060546875,,
0.625695000000298,,,,,-0.0625,1.021484375,0.005859375,0.00011879989906651247,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.6478049999959767,,,,,-0.0625,1.0078125,0.013671875,,,0,0,0,0,0,,0,,,0.060546875,,
0.6724349999986589,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.6972800000011921,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.731105000000447,,,,,-0.0625,1.01953125,0.001953125,,0.010897800843889109,0,0,0,0,0,,0,,,0.060546875,,
0.7517399999983608,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.060546875,,
0.778699999999255,,,,,-0.0625,1.021484375,0.00390625,0.00004380896477530304,,0,0,0,0,0,0,0,0,0,0.060546875,,
0.8006849999986589,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.826425000000745,,,,,-0.0625,1.017578125,0.005859375,,,0,0,0,0,0,,0,,,0.060546875,,
0.8482649999968708,,,,,-0.0625,1.0078125,0.013671875,,,0,0,0,0,0,,0,,,0.060546875,,
