Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.0625,1.021484375,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.02320499999995809,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.04557999999995809,,,,,-0.0625,1.0078125,0.017578125,0.00009893586242915896,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.068625,,,,,-0.0625,1.021484375,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.09111499999987427,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.11410499999998137,,,,,-0.0625,1.0078125,0.015625,,-0.0007869752182301443,0,0,0,0,0,,0,,,0.05859375,,
0.1360799999999581,,,,,-0.0625,1.0078125,0.017578125,,,0,0,0,0,0,,0,,,0.05859375,,
0.15740000000002327,,,,,-0.0625,1.00390625,0.01953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.17830999999993946,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.060546875,,
0.20015000000002328,,,,,-0.0625,1.021484375,0.00390625,0.00008121150254713455,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.22250499999988824,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.2445100000000093,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.2663049999999348,,,,,-0.0625,1.021484375,0.00390625,,-0.0008325747448530511,0,0,0,0,0,,0,,,0.05859375,,
0.28858999999996743,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.309875,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.3315350000000326,,,,,-0.0625,1.021484375,0.0078125,,,0,0,0,0,0,,0,,,0.05859375,,
0.35355500000005124,,,,,-0.0625,1.021484375,0.00390625,0.00013003213543888567,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.38075,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.4134199999999255,,,,,-0.0625,1.021484375,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.4353699999999953,,,,,-0.0625,1.021484375,0.001953125,,-0.0021085394026121723,0,0,0,0,0,,0,,,0.05859375,,
0.45658499999996277,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.47839000000001397,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.4993699999999953,,,,,-0.0625,1.021484375,0.001953125,0.00014529343527689147,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.5204149999999208,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.5437899999999208,,,,,-0.0625,1.021484375,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.5656800000000513,,,,,-0.0625,1.021484375,0.001953125,,-0.0025262191851979083,0,0,0,0,0,,0,,,0.05859375,,
0.5866549999999116,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.05859375,,
0.607875,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
0.6307449999999953,,,,,-0.0625,1.0078125,0.015625,,,0,0,0,0,0,,0,,,0.05859375,,
0.6517199999999721,,,,,-0.0625,1.021484375,0.005859375,0.00015947171463712062,,0,0,0,0,0,0,0,0,0,0.05859375,,
0.6738049999999348,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.05859375,,
