Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.0625,1.017578125,0.001953125,,,0,0,0,0,0,,0,,,0.09765625,,
0.022234999999403954,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.09765625,,
0.045759999990463256,,,,,-0.0625,1.00390625,0.013671875,0.0006125137122373791,,0,0,0,0,0,0,0,0,0,0.095703125,,
0.06992499998211861,,,,,-0.0625,1.021484375,0.001953125,,,0,0,0,0,0,,0,,,0.09765625,,
0.09271999999880791,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.09765625,,
0.11506999999284745,,,,,-0.0625,1.01953125,0.001953125,,1.8967949295865985,0,0,0,0,0,,0,,,0.09765625,,
0.13836499999463558,,,,,-0.0625,1.017578125,0.001953125,,,0,0,0,0,0,,0,,,0.09765625,,
0.16334999999403954,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.18741499999165534,,,,,-0.0625,1.01953125,0.00390625,0.0006308434837411561,,0,0,0,0,0,0,0,0,0,0.09765625,,
0.2130249999910593,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.2388049999922514,,,,,-0.0625,1.005859375,0.013671875,,,0,0,0,0,0,,0,,,0.09765625,,
0.2651799999922514,,,,,-0.0625,1.01953125,0.001953125,,1.8990748980770358,0,0,0,0,0,,0,,,0.09765625,,
0.28840500000119207,,,,,-0.0625,1.017578125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.31097999998927117,,,,,-0.0625,1.005859375,0.013671875,,,0,0,0,0,0,,0,,,0.095703125,,
0.33549999998509883,,,,,-0.0625,1.01953125,0.001953125,0.0006171967865291653,,0,0,0,0,0,0,0,0,0,0.09765625,,
0.36051500000059605,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.38706999999284747,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.09765625,,
0.4129599999934435,,,,,-0.0625,1.017578125,0.00390625,,1.900008910552874,0,0,0,0,0,,0,,,0.09765625,,
0.4360949999988079,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.46018999999761584,,,,,-0.0625,1.017578125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.4870750000029802,,,,,-0.0625,1.01953125,0.0078125,0.0006819150573662171,,0,0,0,0,0,0,0,0,0,0.09765625,,
0.5097549999952317,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.5364249999970198,,,,,-0.0625,1.01953125,0.00390625,,,0,0,0,0,0,,0,,,0.09765625,,
0.5599799999892712,,,,,-0.0625,1.01953125,0.001953125,,1.9039570587939159,0,0,0,0,0,,0,,,0.09765625,,
0.5904899999946356,,,,,-0.0625,1.01953125,0.001953125,,,0,0,0,0,0,,0,,,0.09765625,,
0.6147849999964238,,,,,-0.0625,1.009765625,0.01171875,,,0,0,0,0,0,,0,,,0.09765625,,
